"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"CACNA2D3",19.5995259445215,-1.18765125971235,1.60965762993364,-0.737828490746392,0.460618677791456,0.764005929282453,"Not Sig"
"CACNA2D4",49.0265796651727,-0.420361412795817,1.05577683890963,-0.398153660228,0.690516921912515,0.888349276887821,"Not Sig"
"CACNB1",255.164717317487,-0.41844373888912,0.315226334328854,-1.32743902815108,0.184363496564964,0.530649698764616,"Not Sig"
"CACNB2",143.276938311052,-0.612024770873672,0.495222103701508,-1.23585915551655,0.216510921628231,0.570245221787286,"Not Sig"
"CACNB3",702.691813576191,-0.478038839246819,0.254301928131096,-1.87980815859321,0.0601342281528199,0.314801140613962,"Not Sig"
"CACNB4",179.572327646388,0.666068124575272,0.572139301055325,1.16417124876178,0.244354619311563,0.599823522733788,"Not Sig"
"CACNG2",1.66953105262818,-1.08732418736212,1.00898287231912,-1.07764385024985,0.281192725240589,0.632072818907422,"Not Sig"
"CACNG3",14.8141986372942,2.63624664134869,1.1813317872287,2.23158867800645,0.02564216062278,0.201584322791088,"Not Sig"
"CACNG4",58.9705571430552,2.14979292343058,0.768959785105881,2.7957156733945,0.00517849365953298,0.0894903595221187,"Not Sig"
"CACNG5",13.3868922469912,4.09469058877297,1.18951463031537,3.44232049309671,0.000576746500560526,0.0234665424746845,"FDR<0.05"
"CACNG6",110.227827964741,0.231938051366288,1.25808625774175,0.184357829154429,0.853732750185874,0.956123007891876,"Not Sig"
"CACNG7",299.967630523681,-3.96914751702382,1.30926858380101,-3.03157622976088,0.00243280483035329,0.0572154764240347,"Not Sig"
"CACNG8",363.452382269596,0.485198882291704,1.0014423372556,0.484500069790704,0.628031014828888,0.858733948046474,"Not Sig"
"CACTIN",1037.622534761,-0.288890702123859,0.187755527524835,-1.53865351359973,0.123888906741177,0.445253514564404,"Not Sig"
"CACUL1",3078.07939691465,0.0878805165857331,0.159663817895296,0.550409715514653,0.582038386408952,0.83541498440099,"Not Sig"
"CACYBP",2690.31137872242,0.143763084153033,0.382270476402057,0.376076869723595,0.706859749511161,0.896169940536946,"Not Sig"
"CAD",3814.35330044992,-0.254019458779723,0.472020757963954,-0.538153152152519,0.590471319791035,0.839661939940767,"Not Sig"
"CADM1",9093.32099041425,-0.537611078008855,0.484040956272392,-1.11067270453518,0.266709255342038,0.61768080959092,"Not Sig"
"CADM2",1021.48173770701,0.880681943563073,0.909175896411382,0.968659581758846,0.332715065057072,0.675326132355787,"Not Sig"
"CADM3",2362.50385715115,0.724640545380806,0.973321859938633,0.744502487005165,0.456572537186453,0.762355340440406,"Not Sig"
"CADM4",5946.64347289716,0.628641468212967,0.75266313214609,0.835222879086031,0.403592230124631,0.728439374989384,"Not Sig"
"CADPS",159.003905250682,-3.6520585870285,0.979911003200539,-3.72692884874272,0.000193827146302628,0.0127257800259979,"FDR<0.05"
"CADPS2",1412.44443117335,0.98050360006849,0.417822428034517,2.34669930161693,0.018940533558883,0.173977884566041,"Not Sig"
"CAGE1",2.589704547918,-0.262666750870237,0.897304493965983,-0.292728669739834,0.769729554044257,0.922345133788393,"Not Sig"
"CALB1",15.310175828541,-3.12531734818431,0.957198725731913,-3.26506634846862,0.00109438438462719,0.0347570737806386,"FDR<0.05"
"CALB2",52.5377203874659,-0.835280543517457,0.808445514525841,-1.03319336740628,0.301513416172076,0.648644910327738,"Not Sig"
"CALCA",8.12409624524332,-5.61465133261751,1.19361418181804,-4.7039080283594,2.5522825676739e-06,0.000702201805483996,"FDR<0.05"
"CALCB",49.7222815591135,4.1217414951496,1.11207416653198,3.7063548630064,0.000210263638699981,0.0133908114716514,"FDR<0.05"
"CALCOCO1",4173.60441769576,0.734129823769205,0.354909456587734,2.06849890906676,0.0385931330888185,0.250819188537117,"Not Sig"
"CALCOCO2",6700.73261015678,0.652208061397113,0.231473247511234,2.81763905077393,0.00483781616365317,0.0868052459260874,"Not Sig"
"CALCR",130.194711565641,0.461415895656041,1.11968102536591,0.412095842657735,0.680269175726632,0.883626020898509,"Not Sig"
"CALCRL",2468.83298609381,0.899542355564022,0.603840375324566,1.48970223311171,0.136302547193834,0.465954986363284,"Not Sig"
"CALD1",28113.6406134476,0.325149429447745,0.534560166132316,0.608256001939477,0.543017697231094,0.811829096331895,"Not Sig"
"CALHM1",2.35100882273312,0.659427506647075,1.09394256395213,0.602799021060793,0.546642398086065,0.814489184735301,"Not Sig"
"CALHM2",1374.06247512176,0.655908113375847,0.448658794617142,1.46193080631699,0.143760172058622,0.47881767508528,"Not Sig"
"CALHM4",2.8416375727743,0.764238118056144,1.01807913580814,0.750666712612176,0.452853260911691,0.76037058717256,"Not Sig"
"CALHM5",2034.74061714804,-0.31618967241426,0.743014830405199,-0.42554961149541,0.67043606370756,0.879154811033676,"Not Sig"
"CALHM6",567.956525843965,-0.351810345878789,0.883524699245245,-0.398189599203423,0.690490432087516,0.888349276887821,"Not Sig"
"CALM1",22908.2758406836,0.827246152747991,0.221217376961362,3.73951704929798,0.000184374143388637,0.0123388302214488,"FDR<0.05"
"CALM2",29950.1348539337,0.510773035971237,0.247062352000955,2.06738514320168,0.038697877052208,0.251126325123032,"Not Sig"
"CALM3",12330.8542721948,-0.365974943607471,0.182614423651191,-2.00408563732355,0.0450608876819976,0.272178368751829,"Not Sig"
"CALML3",0.304398753655766,1.24439780228671,3.05284021696244,0.407619696364221,0.683552901653654,NA,NA
"CALML4",214.123011910563,-0.441104530424893,0.384834888127968,-1.14621762223963,0.251705118124433,0.604902950816165,"Not Sig"
"CALML6",2.48152950965621,1.88467454993959,1.06659730595579,1.76699729074481,0.0772286820285143,0.353641369046667,"Not Sig"
"CALN1",213.00093573183,-4.34056334156111,0.966579943206816,-4.49064081255447,7.10092117567091e-06,0.00141671825576345,"FDR<0.05"
"CALR",35230.3457049379,-0.515850039493614,0.162126343156467,-3.18177804698753,0.0014637394586951,0.0417286119038853,"FDR<0.05"
"CALR3",1.05323587339354,0.1710870444655,1.39470551061601,0.122668938469982,0.902369261567773,0.970692385698145,"Not Sig"
"CALU",23306.5309402947,-0.780036083287305,0.347584908948104,-2.24415981018258,0.0248221208519246,0.198240321108879,"Not Sig"
"CALY",17.3306450238362,0.93271356478959,1.09600729356963,0.851010363034901,0.394763596175276,0.721737780161743,"Not Sig"
"CAMK1",1097.52045780936,0.758356727167623,0.312801041518277,2.42440601695795,0.0153334516218755,0.155879599391184,"Not Sig"
"CAMK1D",2064.72573420829,0.157498456227394,0.220808098691207,0.713282063298097,0.475671234389514,0.772903304961512,"Not Sig"
"CAMK1G",159.315685248291,-0.985294949553128,0.930891704662607,-1.05844207722341,0.289853944828486,0.638803291972722,"Not Sig"
"CAMK2A",35.4742455626793,-0.151267257358925,0.634770494393237,-0.238302281998029,0.811646651548707,0.940302205786471,"Not Sig"
"CAMK2B",179.643979186915,-0.759770540411546,0.568775756810031,-1.33579979687022,0.181614719402944,0.527104484342792,"Not Sig"
"CAMK2D",2776.69933759359,-0.333332098153736,0.487611094126815,-0.683602367068058,0.494226289562448,0.784768402781826,"Not Sig"
"CAMK2G",1268.70977386594,0.0850528496615291,0.325035054902718,0.261672851523615,0.793573672754152,0.932859441834365,"Not Sig"
"CAMK2N1",1636.56700432471,-0.451750046872611,0.477764155098135,-0.9455503140034,0.344377996704484,0.684216393498261,"Not Sig"
"CAMK2N2",58.5537389900186,-2.06341079449001,0.582077666110198,-3.54490631512971,0.0003927526544517,0.0192082017954176,"FDR<0.05"
"CAMK4",926.624838463981,-1.11747783727164,0.596657403943954,-1.87289695876565,0.0610826152410955,0.317325799732122,"Not Sig"
"CAMKK1",370.414670047726,-0.262611257377309,0.2406149124433,-1.09141721396504,0.275089341286103,0.625737999017325,"Not Sig"
"CAMKK2",3229.62842074044,0.340588778167057,0.191367182177685,1.77976586315003,0.0751142864779459,0.349891545532439,"Not Sig"
"CAMKMT",211.178320715076,0.734784073270051,0.350669068222526,2.09537749364245,0.0361374485996663,0.242215930617949,"Not Sig"
"CAMKV",19.9511819433289,-0.744381124896297,1.24499483839159,-0.597898964671983,0.549907350747556,0.816869905243808,"Not Sig"
"CAMLG",2437.81710976753,0.555968831913263,0.261740749356339,2.12412027275263,0.0336600877187269,0.232627711494694,"Not Sig"
"CAMP",0.942709939886811,-0.518766859223485,1.6324648405018,-0.317781336757012,0.750650808551634,0.91433805092238,"Not Sig"
"CAMSAP1",2572.5230694894,-0.337003682309271,0.226210510647767,-1.48977906174316,0.136282338307498,0.465954986363284,"Not Sig"
"CAMSAP2",4486.8584414288,-0.148901962974535,0.191528245277344,-0.777441273786626,0.436898469448887,0.750068668058092,"Not Sig"
"CAMSAP3",117.502510106166,-2.9814048196789,1.10016422674148,-2.70996342837776,0.00672906272937031,0.103034314742205,"Not Sig"
"CAMTA1",905.488035199692,-0.0170567206481762,0.179878499219796,-0.0948235654742396,0.92445496866622,0.977539270073529,"Not Sig"
"CAMTA2",1422.8894916496,0.222530961060211,0.291011751480305,0.764680326235111,0.444461924115239,0.754210962938381,"Not Sig"
"CAND1",7138.60768360086,-0.360651984692704,0.200463617423133,-1.7990894773262,0.0720045279055695,0.343816661759569,"Not Sig"
"CAND2",521.719628170082,0.0670374742790157,0.397326765442986,0.168721264484346,0.866015891928833,0.959459823159005,"Not Sig"
